subject,acc,pos,mean_acc
4,"[array([0.61432059, 0.53879941, 0.53660436, 0.62729124, 0.53308824,
       0.87568757, 0.56868396, 0.55397544, 0.53437279, 0.62352385]), array([0.51294278, 0.49409158, 0.44839255, 0.48744589, 0.41919687,
       0.88674389, 0.46092865, 0.59346127, 0.57292446, 0.55668934]), array([0.61397059, 0.49189189, 0.56365233, 0.60526316, 0.40642303,
       0.90979098, 0.4880213 , 0.55700549, 0.54988399, 0.60496977]), array([0.59612278, 0.56259781, 0.53466205, 0.59025271, 0.39884947,
       0.86594912, 0.44731801, 0.55865103, 0.43585896, 0.5787037 ]), array([0.58511481, 0.48137109, 0.5529316 , 0.55385996, 0.36842105,
       0.90158371, 0.48627451, 0.5511022 , 0.60224539, 0.58556175])]",1,0.5844943076123394
4,"[array([0.61432059, 0.53879941, 0.53660436, 0.62729124, 0.53308824,
       0.87568757, 0.56868396, 0.55397544, 0.53437279, 0.62352385]), array([0.51294278, 0.49409158, 0.44839255, 0.48744589, 0.41919687,
       0.88674389, 0.46092865, 0.59346127, 0.57292446, 0.55668934]), array([0.61397059, 0.49189189, 0.56365233, 0.60526316, 0.40642303,
       0.90979098, 0.4880213 , 0.55700549, 0.54988399, 0.60496977]), array([0.59612278, 0.56259781, 0.53466205, 0.59025271, 0.39884947,
       0.86594912, 0.44731801, 0.55865103, 0.43585896, 0.5787037 ]), array([0.58511481, 0.48137109, 0.5529316 , 0.55385996, 0.36842105,
       0.90158371, 0.48627451, 0.5511022 , 0.60224539, 0.58556175])]",2,0.5137503567495435
4,"[array([0.61432059, 0.53879941, 0.53660436, 0.62729124, 0.53308824,
       0.87568757, 0.56868396, 0.55397544, 0.53437279, 0.62352385]), array([0.51294278, 0.49409158, 0.44839255, 0.48744589, 0.41919687,
       0.88674389, 0.46092865, 0.59346127, 0.57292446, 0.55668934]), array([0.61397059, 0.49189189, 0.56365233, 0.60526316, 0.40642303,
       0.90979098, 0.4880213 , 0.55700549, 0.54988399, 0.60496977]), array([0.59612278, 0.56259781, 0.53466205, 0.59025271, 0.39884947,
       0.86594912, 0.44731801, 0.55865103, 0.43585896, 0.5787037 ]), array([0.58511481, 0.48137109, 0.5529316 , 0.55385996, 0.36842105,
       0.90158371, 0.48627451, 0.5511022 , 0.60224539, 0.58556175])]",3,0.5272485768232806
4,"[array([0.61432059, 0.53879941, 0.53660436, 0.62729124, 0.53308824,
       0.87568757, 0.56868396, 0.55397544, 0.53437279, 0.62352385]), array([0.51294278, 0.49409158, 0.44839255, 0.48744589, 0.41919687,
       0.88674389, 0.46092865, 0.59346127, 0.57292446, 0.55668934]), array([0.61397059, 0.49189189, 0.56365233, 0.60526316, 0.40642303,
       0.90979098, 0.4880213 , 0.55700549, 0.54988399, 0.60496977]), array([0.59612278, 0.56259781, 0.53466205, 0.59025271, 0.39884947,
       0.86594912, 0.44731801, 0.55865103, 0.43585896, 0.5787037 ]), array([0.58511481, 0.48137109, 0.5529316 , 0.55385996, 0.36842105,
       0.90158371, 0.48627451, 0.5511022 , 0.60224539, 0.58556175])]",4,0.5728225918755468
4,"[array([0.61432059, 0.53879941, 0.53660436, 0.62729124, 0.53308824,
       0.87568757, 0.56868396, 0.55397544, 0.53437279, 0.62352385]), array([0.51294278, 0.49409158, 0.44839255, 0.48744589, 0.41919687,
       0.88674389, 0.46092865, 0.59346127, 0.57292446, 0.55668934]), array([0.61397059, 0.49189189, 0.56365233, 0.60526316, 0.40642303,
       0.90979098, 0.4880213 , 0.55700549, 0.54988399, 0.60496977]), array([0.59612278, 0.56259781, 0.53466205, 0.59025271, 0.39884947,
       0.86594912, 0.44731801, 0.55865103, 0.43585896, 0.5787037 ]), array([0.58511481, 0.48137109, 0.5529316 , 0.55385996, 0.36842105,
       0.90158371, 0.48627451, 0.5511022 , 0.60224539, 0.58556175])]",5,0.42519573214970185
4,"[array([0.61432059, 0.53879941, 0.53660436, 0.62729124, 0.53308824,
       0.87568757, 0.56868396, 0.55397544, 0.53437279, 0.62352385]), array([0.51294278, 0.49409158, 0.44839255, 0.48744589, 0.41919687,
       0.88674389, 0.46092865, 0.59346127, 0.57292446, 0.55668934]), array([0.61397059, 0.49189189, 0.56365233, 0.60526316, 0.40642303,
       0.90979098, 0.4880213 , 0.55700549, 0.54988399, 0.60496977]), array([0.59612278, 0.56259781, 0.53466205, 0.59025271, 0.39884947,
       0.86594912, 0.44731801, 0.55865103, 0.43585896, 0.5787037 ]), array([0.58511481, 0.48137109, 0.5529316 , 0.55385996, 0.36842105,
       0.90158371, 0.48627451, 0.5511022 , 0.60224539, 0.58556175])]",6,0.8879510528759379
4,"[array([0.61432059, 0.53879941, 0.53660436, 0.62729124, 0.53308824,
       0.87568757, 0.56868396, 0.55397544, 0.53437279, 0.62352385]), array([0.51294278, 0.49409158, 0.44839255, 0.48744589, 0.41919687,
       0.88674389, 0.46092865, 0.59346127, 0.57292446, 0.55668934]), array([0.61397059, 0.49189189, 0.56365233, 0.60526316, 0.40642303,
       0.90979098, 0.4880213 , 0.55700549, 0.54988399, 0.60496977]), array([0.59612278, 0.56259781, 0.53466205, 0.59025271, 0.39884947,
       0.86594912, 0.44731801, 0.55865103, 0.43585896, 0.5787037 ]), array([0.58511481, 0.48137109, 0.5529316 , 0.55385996, 0.36842105,
       0.90158371, 0.48627451, 0.5511022 , 0.60224539, 0.58556175])]",7,0.4902452845992097
4,"[array([0.61432059, 0.53879941, 0.53660436, 0.62729124, 0.53308824,
       0.87568757, 0.56868396, 0.55397544, 0.53437279, 0.62352385]), array([0.51294278, 0.49409158, 0.44839255, 0.48744589, 0.41919687,
       0.88674389, 0.46092865, 0.59346127, 0.57292446, 0.55668934]), array([0.61397059, 0.49189189, 0.56365233, 0.60526316, 0.40642303,
       0.90979098, 0.4880213 , 0.55700549, 0.54988399, 0.60496977]), array([0.59612278, 0.56259781, 0.53466205, 0.59025271, 0.39884947,
       0.86594912, 0.44731801, 0.55865103, 0.43585896, 0.5787037 ]), array([0.58511481, 0.48137109, 0.5529316 , 0.55385996, 0.36842105,
       0.90158371, 0.48627451, 0.5511022 , 0.60224539, 0.58556175])]",8,0.5628390853477415
4,"[array([0.61432059, 0.53879941, 0.53660436, 0.62729124, 0.53308824,
       0.87568757, 0.56868396, 0.55397544, 0.53437279, 0.62352385]), array([0.51294278, 0.49409158, 0.44839255, 0.48744589, 0.41919687,
       0.88674389, 0.46092865, 0.59346127, 0.57292446, 0.55668934]), array([0.61397059, 0.49189189, 0.56365233, 0.60526316, 0.40642303,
       0.90979098, 0.4880213 , 0.55700549, 0.54988399, 0.60496977]), array([0.59612278, 0.56259781, 0.53466205, 0.59025271, 0.39884947,
       0.86594912, 0.44731801, 0.55865103, 0.43585896, 0.5787037 ]), array([0.58511481, 0.48137109, 0.5529316 , 0.55385996, 0.36842105,
       0.90158371, 0.48627451, 0.5511022 , 0.60224539, 0.58556175])]",9,0.5390571174787553
4,"[array([0.61432059, 0.53879941, 0.53660436, 0.62729124, 0.53308824,
       0.87568757, 0.56868396, 0.55397544, 0.53437279, 0.62352385]), array([0.51294278, 0.49409158, 0.44839255, 0.48744589, 0.41919687,
       0.88674389, 0.46092865, 0.59346127, 0.57292446, 0.55668934]), array([0.61397059, 0.49189189, 0.56365233, 0.60526316, 0.40642303,
       0.90979098, 0.4880213 , 0.55700549, 0.54988399, 0.60496977]), array([0.59612278, 0.56259781, 0.53466205, 0.59025271, 0.39884947,
       0.86594912, 0.44731801, 0.55865103, 0.43585896, 0.5787037 ]), array([0.58511481, 0.48137109, 0.5529316 , 0.55385996, 0.36842105,
       0.90158371, 0.48627451, 0.5511022 , 0.60224539, 0.58556175])]",10,0.5898896832557722
5,"[array([0.51499572, 0.51663894, 0.34753363, 0.65235602, 0.3637084 ,
       0.3699422 , 0.61709706, 0.5910683 , 0.3743552 , 0.50604686]), array([0.52941176, 0.52412646, 0.38450185, 0.66505441, 0.33455882,
       0.34339623, 0.60072595, 0.50252525, 0.3543883 , 0.48630008]), array([0.59930616, 0.50111359, 0.38848921, 0.65143992, 0.33702532,
       0.4122288 , 0.65576923, 0.55599682, 0.41793435, 0.52739985]), array([0.55695142, 0.54844291, 0.37534247, 0.65708812, 0.35197368,
       0.3266055 , 0.66757493, 0.50562641, 0.41107011, 0.51785714]), array([0.45057661, 0.4937454 , 0.41593695, 0.663     , 0.35011619,
       0.27777778, 0.66733267, 0.48337388, 0.37597504, 0.48970144])]",1,0.5302483336221434
5,"[array([0.51499572, 0.51663894, 0.34753363, 0.65235602, 0.3637084 ,
       0.3699422 , 0.61709706, 0.5910683 , 0.3743552 , 0.50604686]), array([0.52941176, 0.52412646, 0.38450185, 0.66505441, 0.33455882,
       0.34339623, 0.60072595, 0.50252525, 0.3543883 , 0.48630008]), array([0.59930616, 0.50111359, 0.38848921, 0.65143992, 0.33702532,
       0.4122288 , 0.65576923, 0.55599682, 0.41793435, 0.52739985]), array([0.55695142, 0.54844291, 0.37534247, 0.65708812, 0.35197368,
       0.3266055 , 0.66757493, 0.50562641, 0.41107011, 0.51785714]), array([0.45057661, 0.4937454 , 0.41593695, 0.663     , 0.35011619,
       0.27777778, 0.66733267, 0.48337388, 0.37597504, 0.48970144])]",2,0.5168134568731282
5,"[array([0.51499572, 0.51663894, 0.34753363, 0.65235602, 0.3637084 ,
       0.3699422 , 0.61709706, 0.5910683 , 0.3743552 , 0.50604686]), array([0.52941176, 0.52412646, 0.38450185, 0.66505441, 0.33455882,
       0.34339623, 0.60072595, 0.50252525, 0.3543883 , 0.48630008]), array([0.59930616, 0.50111359, 0.38848921, 0.65143992, 0.33702532,
       0.4122288 , 0.65576923, 0.55599682, 0.41793435, 0.52739985]), array([0.55695142, 0.54844291, 0.37534247, 0.65708812, 0.35197368,
       0.3266055 , 0.66757493, 0.50562641, 0.41107011, 0.51785714]), array([0.45057661, 0.4937454 , 0.41593695, 0.663     , 0.35011619,
       0.27777778, 0.66733267, 0.48337388, 0.37597504, 0.48970144])]",3,0.38236082088129997
5,"[array([0.51499572, 0.51663894, 0.34753363, 0.65235602, 0.3637084 ,
       0.3699422 , 0.61709706, 0.5910683 , 0.3743552 , 0.50604686]), array([0.52941176, 0.52412646, 0.38450185, 0.66505441, 0.33455882,
       0.34339623, 0.60072595, 0.50252525, 0.3543883 , 0.48630008]), array([0.59930616, 0.50111359, 0.38848921, 0.65143992, 0.33702532,
       0.4122288 , 0.65576923, 0.55599682, 0.41793435, 0.52739985]), array([0.55695142, 0.54844291, 0.37534247, 0.65708812, 0.35197368,
       0.3266055 , 0.66757493, 0.50562641, 0.41107011, 0.51785714]), array([0.45057661, 0.4937454 , 0.41593695, 0.663     , 0.35011619,
       0.27777778, 0.66733267, 0.48337388, 0.37597504, 0.48970144])]",4,0.6577876955293611
5,"[array([0.51499572, 0.51663894, 0.34753363, 0.65235602, 0.3637084 ,
       0.3699422 , 0.61709706, 0.5910683 , 0.3743552 , 0.50604686]), array([0.52941176, 0.52412646, 0.38450185, 0.66505441, 0.33455882,
       0.34339623, 0.60072595, 0.50252525, 0.3543883 , 0.48630008]), array([0.59930616, 0.50111359, 0.38848921, 0.65143992, 0.33702532,
       0.4122288 , 0.65576923, 0.55599682, 0.41793435, 0.52739985]), array([0.55695142, 0.54844291, 0.37534247, 0.65708812, 0.35197368,
       0.3266055 , 0.66757493, 0.50562641, 0.41107011, 0.51785714]), array([0.45057661, 0.4937454 , 0.41593695, 0.663     , 0.35011619,
       0.27777778, 0.66733267, 0.48337388, 0.37597504, 0.48970144])]",5,0.3474764825124989
5,"[array([0.51499572, 0.51663894, 0.34753363, 0.65235602, 0.3637084 ,
       0.3699422 , 0.61709706, 0.5910683 , 0.3743552 , 0.50604686]), array([0.52941176, 0.52412646, 0.38450185, 0.66505441, 0.33455882,
       0.34339623, 0.60072595, 0.50252525, 0.3543883 , 0.48630008]), array([0.59930616, 0.50111359, 0.38848921, 0.65143992, 0.33702532,
       0.4122288 , 0.65576923, 0.55599682, 0.41793435, 0.52739985]), array([0.55695142, 0.54844291, 0.37534247, 0.65708812, 0.35197368,
       0.3266055 , 0.66757493, 0.50562641, 0.41107011, 0.51785714]), array([0.45057661, 0.4937454 , 0.41593695, 0.663     , 0.35011619,
       0.27777778, 0.66733267, 0.48337388, 0.37597504, 0.48970144])]",6,0.34599010043120026
5,"[array([0.51499572, 0.51663894, 0.34753363, 0.65235602, 0.3637084 ,
       0.3699422 , 0.61709706, 0.5910683 , 0.3743552 , 0.50604686]), array([0.52941176, 0.52412646, 0.38450185, 0.66505441, 0.33455882,
       0.34339623, 0.60072595, 0.50252525, 0.3543883 , 0.48630008]), array([0.59930616, 0.50111359, 0.38848921, 0.65143992, 0.33702532,
       0.4122288 , 0.65576923, 0.55599682, 0.41793435, 0.52739985]), array([0.55695142, 0.54844291, 0.37534247, 0.65708812, 0.35197368,
       0.3266055 , 0.66757493, 0.50562641, 0.41107011, 0.51785714]), array([0.45057661, 0.4937454 , 0.41593695, 0.663     , 0.35011619,
       0.27777778, 0.66733267, 0.48337388, 0.37597504, 0.48970144])]",7,0.6416999688475278
5,"[array([0.51499572, 0.51663894, 0.34753363, 0.65235602, 0.3637084 ,
       0.3699422 , 0.61709706, 0.5910683 , 0.3743552 , 0.50604686]), array([0.52941176, 0.52412646, 0.38450185, 0.66505441, 0.33455882,
       0.34339623, 0.60072595, 0.50252525, 0.3543883 , 0.48630008]), array([0.59930616, 0.50111359, 0.38848921, 0.65143992, 0.33702532,
       0.4122288 , 0.65576923, 0.55599682, 0.41793435, 0.52739985]), array([0.55695142, 0.54844291, 0.37534247, 0.65708812, 0.35197368,
       0.3266055 , 0.66757493, 0.50562641, 0.41107011, 0.51785714]), array([0.45057661, 0.4937454 , 0.41593695, 0.663     , 0.35011619,
       0.27777778, 0.66733267, 0.48337388, 0.37597504, 0.48970144])]",8,0.5277181336123717
5,"[array([0.51499572, 0.51663894, 0.34753363, 0.65235602, 0.3637084 ,
       0.3699422 , 0.61709706, 0.5910683 , 0.3743552 , 0.50604686]), array([0.52941176, 0.52412646, 0.38450185, 0.66505441, 0.33455882,
       0.34339623, 0.60072595, 0.50252525, 0.3543883 , 0.48630008]), array([0.59930616, 0.50111359, 0.38848921, 0.65143992, 0.33702532,
       0.4122288 , 0.65576923, 0.55599682, 0.41793435, 0.52739985]), array([0.55695142, 0.54844291, 0.37534247, 0.65708812, 0.35197368,
       0.3266055 , 0.66757493, 0.50562641, 0.41107011, 0.51785714]), array([0.45057661, 0.4937454 , 0.41593695, 0.663     , 0.35011619,
       0.27777778, 0.66733267, 0.48337388, 0.37597504, 0.48970144])]",9,0.38674459806734085
5,"[array([0.51499572, 0.51663894, 0.34753363, 0.65235602, 0.3637084 ,
       0.3699422 , 0.61709706, 0.5910683 , 0.3743552 , 0.50604686]), array([0.52941176, 0.52412646, 0.38450185, 0.66505441, 0.33455882,
       0.34339623, 0.60072595, 0.50252525, 0.3543883 , 0.48630008]), array([0.59930616, 0.50111359, 0.38848921, 0.65143992, 0.33702532,
       0.4122288 , 0.65576923, 0.55599682, 0.41793435, 0.52739985]), array([0.55695142, 0.54844291, 0.37534247, 0.65708812, 0.35197368,
       0.3266055 , 0.66757493, 0.50562641, 0.41107011, 0.51785714]), array([0.45057661, 0.4937454 , 0.41593695, 0.663     , 0.35011619,
       0.27777778, 0.66733267, 0.48337388, 0.37597504, 0.48970144])]",10,0.5054610733182161
6,"[array([0.61393892, 0.44769141, 0.56637168, 0.56418554, 0.50747508,
       0.58183538, 0.52578475, 0.66838488, 0.55205993, 0.56849962]), array([0.61741425, 0.50723639, 0.52311877, 0.61287028, 0.44702243,
       0.57372401, 0.56097561, 0.67044596, 0.58603066, 0.57520786]), array([0.71611002, 0.54008746, 0.59913043, 0.59475983, 0.51506024,
       0.49739583, 0.64094955, 0.69284468, 0.59382423, 0.61228153]), array([0.69466317, 0.51550388, 0.56485741, 0.57823129, 0.46613546,
       0.54521964, 0.49599417, 0.705     , 0.57961783, 0.58068783]), array([0.72306322, 0.51189618, 0.557393  , 0.55072464, 0.48557354,
       0.46717818, 0.63434579, 0.60496014, 0.54173107, 0.5734127 ])]",1,0.6730379155244507
6,"[array([0.61393892, 0.44769141, 0.56637168, 0.56418554, 0.50747508,
       0.58183538, 0.52578475, 0.66838488, 0.55205993, 0.56849962]), array([0.61741425, 0.50723639, 0.52311877, 0.61287028, 0.44702243,
       0.57372401, 0.56097561, 0.67044596, 0.58603066, 0.57520786]), array([0.71611002, 0.54008746, 0.59913043, 0.59475983, 0.51506024,
       0.49739583, 0.64094955, 0.69284468, 0.59382423, 0.61228153]), array([0.69466317, 0.51550388, 0.56485741, 0.57823129, 0.46613546,
       0.54521964, 0.49599417, 0.705     , 0.57961783, 0.58068783]), array([0.72306322, 0.51189618, 0.557393  , 0.55072464, 0.48557354,
       0.46717818, 0.63434579, 0.60496014, 0.54173107, 0.5734127 ])]",2,0.5044830631118975
6,"[array([0.61393892, 0.44769141, 0.56637168, 0.56418554, 0.50747508,
       0.58183538, 0.52578475, 0.66838488, 0.55205993, 0.56849962]), array([0.61741425, 0.50723639, 0.52311877, 0.61287028, 0.44702243,
       0.57372401, 0.56097561, 0.67044596, 0.58603066, 0.57520786]), array([0.71611002, 0.54008746, 0.59913043, 0.59475983, 0.51506024,
       0.49739583, 0.64094955, 0.69284468, 0.59382423, 0.61228153]), array([0.69466317, 0.51550388, 0.56485741, 0.57823129, 0.46613546,
       0.54521964, 0.49599417, 0.705     , 0.57961783, 0.58068783]), array([0.72306322, 0.51189618, 0.557393  , 0.55072464, 0.48557354,
       0.46717818, 0.63434579, 0.60496014, 0.54173107, 0.5734127 ])]",3,0.5621742570020706
6,"[array([0.61393892, 0.44769141, 0.56637168, 0.56418554, 0.50747508,
       0.58183538, 0.52578475, 0.66838488, 0.55205993, 0.56849962]), array([0.61741425, 0.50723639, 0.52311877, 0.61287028, 0.44702243,
       0.57372401, 0.56097561, 0.67044596, 0.58603066, 0.57520786]), array([0.71611002, 0.54008746, 0.59913043, 0.59475983, 0.51506024,
       0.49739583, 0.64094955, 0.69284468, 0.59382423, 0.61228153]), array([0.69466317, 0.51550388, 0.56485741, 0.57823129, 0.46613546,
       0.54521964, 0.49599417, 0.705     , 0.57961783, 0.58068783]), array([0.72306322, 0.51189618, 0.557393  , 0.55072464, 0.48557354,
       0.46717818, 0.63434579, 0.60496014, 0.54173107, 0.5734127 ])]",4,0.5801543152170741
6,"[array([0.61393892, 0.44769141, 0.56637168, 0.56418554, 0.50747508,
       0.58183538, 0.52578475, 0.66838488, 0.55205993, 0.56849962]), array([0.61741425, 0.50723639, 0.52311877, 0.61287028, 0.44702243,
       0.57372401, 0.56097561, 0.67044596, 0.58603066, 0.57520786]), array([0.71611002, 0.54008746, 0.59913043, 0.59475983, 0.51506024,
       0.49739583, 0.64094955, 0.69284468, 0.59382423, 0.61228153]), array([0.69466317, 0.51550388, 0.56485741, 0.57823129, 0.46613546,
       0.54521964, 0.49599417, 0.705     , 0.57961783, 0.58068783]), array([0.72306322, 0.51189618, 0.557393  , 0.55072464, 0.48557354,
       0.46717818, 0.63434579, 0.60496014, 0.54173107, 0.5734127 ])]",5,0.48425335008186793
6,"[array([0.61393892, 0.44769141, 0.56637168, 0.56418554, 0.50747508,
       0.58183538, 0.52578475, 0.66838488, 0.55205993, 0.56849962]), array([0.61741425, 0.50723639, 0.52311877, 0.61287028, 0.44702243,
       0.57372401, 0.56097561, 0.67044596, 0.58603066, 0.57520786]), array([0.71611002, 0.54008746, 0.59913043, 0.59475983, 0.51506024,
       0.49739583, 0.64094955, 0.69284468, 0.59382423, 0.61228153]), array([0.69466317, 0.51550388, 0.56485741, 0.57823129, 0.46613546,
       0.54521964, 0.49599417, 0.705     , 0.57961783, 0.58068783]), array([0.72306322, 0.51189618, 0.557393  , 0.55072464, 0.48557354,
       0.46717818, 0.63434579, 0.60496014, 0.54173107, 0.5734127 ])]",6,0.5330706075831249
6,"[array([0.61393892, 0.44769141, 0.56637168, 0.56418554, 0.50747508,
       0.58183538, 0.52578475, 0.66838488, 0.55205993, 0.56849962]), array([0.61741425, 0.50723639, 0.52311877, 0.61287028, 0.44702243,
       0.57372401, 0.56097561, 0.67044596, 0.58603066, 0.57520786]), array([0.71611002, 0.54008746, 0.59913043, 0.59475983, 0.51506024,
       0.49739583, 0.64094955, 0.69284468, 0.59382423, 0.61228153]), array([0.69466317, 0.51550388, 0.56485741, 0.57823129, 0.46613546,
       0.54521964, 0.49599417, 0.705     , 0.57961783, 0.58068783]), array([0.72306322, 0.51189618, 0.557393  , 0.55072464, 0.48557354,
       0.46717818, 0.63434579, 0.60496014, 0.54173107, 0.5734127 ])]",7,0.5716099771502073
6,"[array([0.61393892, 0.44769141, 0.56637168, 0.56418554, 0.50747508,
       0.58183538, 0.52578475, 0.66838488, 0.55205993, 0.56849962]), array([0.61741425, 0.50723639, 0.52311877, 0.61287028, 0.44702243,
       0.57372401, 0.56097561, 0.67044596, 0.58603066, 0.57520786]), array([0.71611002, 0.54008746, 0.59913043, 0.59475983, 0.51506024,
       0.49739583, 0.64094955, 0.69284468, 0.59382423, 0.61228153]), array([0.69466317, 0.51550388, 0.56485741, 0.57823129, 0.46613546,
       0.54521964, 0.49599417, 0.705     , 0.57961783, 0.58068783]), array([0.72306322, 0.51189618, 0.557393  , 0.55072464, 0.48557354,
       0.46717818, 0.63434579, 0.60496014, 0.54173107, 0.5734127 ])]",8,0.6683271309483068
6,"[array([0.61393892, 0.44769141, 0.56637168, 0.56418554, 0.50747508,
       0.58183538, 0.52578475, 0.66838488, 0.55205993, 0.56849962]), array([0.61741425, 0.50723639, 0.52311877, 0.61287028, 0.44702243,
       0.57372401, 0.56097561, 0.67044596, 0.58603066, 0.57520786]), array([0.71611002, 0.54008746, 0.59913043, 0.59475983, 0.51506024,
       0.49739583, 0.64094955, 0.69284468, 0.59382423, 0.61228153]), array([0.69466317, 0.51550388, 0.56485741, 0.57823129, 0.46613546,
       0.54521964, 0.49599417, 0.705     , 0.57961783, 0.58068783]), array([0.72306322, 0.51189618, 0.557393  , 0.55072464, 0.48557354,
       0.46717818, 0.63434579, 0.60496014, 0.54173107, 0.5734127 ])]",9,0.5706527436745716
6,"[array([0.61393892, 0.44769141, 0.56637168, 0.56418554, 0.50747508,
       0.58183538, 0.52578475, 0.66838488, 0.55205993, 0.56849962]), array([0.61741425, 0.50723639, 0.52311877, 0.61287028, 0.44702243,
       0.57372401, 0.56097561, 0.67044596, 0.58603066, 0.57520786]), array([0.71611002, 0.54008746, 0.59913043, 0.59475983, 0.51506024,
       0.49739583, 0.64094955, 0.69284468, 0.59382423, 0.61228153]), array([0.69466317, 0.51550388, 0.56485741, 0.57823129, 0.46613546,
       0.54521964, 0.49599417, 0.705     , 0.57961783, 0.58068783]), array([0.72306322, 0.51189618, 0.557393  , 0.55072464, 0.48557354,
       0.46717818, 0.63434579, 0.60496014, 0.54173107, 0.5734127 ])]",10,0.5820179085122739
7,"[array([0.53981008, 0.59051724, 0.49956934, 0.44154818, 0.47731755,
       0.56365233, 0.86242038, 0.39541759, 0.61360239, 0.57024091]), array([0.52424942, 0.52856055, 0.57563452, 0.52508004, 0.47489362,
       0.49251379, 0.68950178, 0.43948563, 0.55910267, 0.57507323]), array([0.58679928, 0.64086957, 0.56130108, 0.45142003, 0.43601463,
       0.50081169, 0.79841897, 0.41533277, 0.55006588, 0.57176604]), array([0.6121372 , 0.55      , 0.57794677, 0.42708333, 0.42429577,
       0.46374368, 0.70500532, 0.37934028, 0.51267992, 0.54888994]), array([0.53908795, 0.5571003 , 0.54631829, 0.43350604, 0.42044444,
       0.44319098, 0.73503185, 0.39533239, 0.54218635, 0.53590325])]",1,0.5604167861410145
7,"[array([0.53981008, 0.59051724, 0.49956934, 0.44154818, 0.47731755,
       0.56365233, 0.86242038, 0.39541759, 0.61360239, 0.57024091]), array([0.52424942, 0.52856055, 0.57563452, 0.52508004, 0.47489362,
       0.49251379, 0.68950178, 0.43948563, 0.55910267, 0.57507323]), array([0.58679928, 0.64086957, 0.56130108, 0.45142003, 0.43601463,
       0.50081169, 0.79841897, 0.41533277, 0.55006588, 0.57176604]), array([0.6121372 , 0.55      , 0.57794677, 0.42708333, 0.42429577,
       0.46374368, 0.70500532, 0.37934028, 0.51267992, 0.54888994]), array([0.53908795, 0.5571003 , 0.54631829, 0.43350604, 0.42044444,
       0.44319098, 0.73503185, 0.39533239, 0.54218635, 0.53590325])]",2,0.5734095305747656
7,"[array([0.53981008, 0.59051724, 0.49956934, 0.44154818, 0.47731755,
       0.56365233, 0.86242038, 0.39541759, 0.61360239, 0.57024091]), array([0.52424942, 0.52856055, 0.57563452, 0.52508004, 0.47489362,
       0.49251379, 0.68950178, 0.43948563, 0.55910267, 0.57507323]), array([0.58679928, 0.64086957, 0.56130108, 0.45142003, 0.43601463,
       0.50081169, 0.79841897, 0.41533277, 0.55006588, 0.57176604]), array([0.6121372 , 0.55      , 0.57794677, 0.42708333, 0.42429577,
       0.46374368, 0.70500532, 0.37934028, 0.51267992, 0.54888994]), array([0.53908795, 0.5571003 , 0.54631829, 0.43350604, 0.42044444,
       0.44319098, 0.73503185, 0.39533239, 0.54218635, 0.53590325])]",3,0.5521539993258121
7,"[array([0.53981008, 0.59051724, 0.49956934, 0.44154818, 0.47731755,
       0.56365233, 0.86242038, 0.39541759, 0.61360239, 0.57024091]), array([0.52424942, 0.52856055, 0.57563452, 0.52508004, 0.47489362,
       0.49251379, 0.68950178, 0.43948563, 0.55910267, 0.57507323]), array([0.58679928, 0.64086957, 0.56130108, 0.45142003, 0.43601463,
       0.50081169, 0.79841897, 0.41533277, 0.55006588, 0.57176604]), array([0.6121372 , 0.55      , 0.57794677, 0.42708333, 0.42429577,
       0.46374368, 0.70500532, 0.37934028, 0.51267992, 0.54888994]), array([0.53908795, 0.5571003 , 0.54631829, 0.43350604, 0.42044444,
       0.44319098, 0.73503185, 0.39533239, 0.54218635, 0.53590325])]",4,0.45572752681549733
7,"[array([0.53981008, 0.59051724, 0.49956934, 0.44154818, 0.47731755,
       0.56365233, 0.86242038, 0.39541759, 0.61360239, 0.57024091]), array([0.52424942, 0.52856055, 0.57563452, 0.52508004, 0.47489362,
       0.49251379, 0.68950178, 0.43948563, 0.55910267, 0.57507323]), array([0.58679928, 0.64086957, 0.56130108, 0.45142003, 0.43601463,
       0.50081169, 0.79841897, 0.41533277, 0.55006588, 0.57176604]), array([0.6121372 , 0.55      , 0.57794677, 0.42708333, 0.42429577,
       0.46374368, 0.70500532, 0.37934028, 0.51267992, 0.54888994]), array([0.53908795, 0.5571003 , 0.54631829, 0.43350604, 0.42044444,
       0.44319098, 0.73503185, 0.39533239, 0.54218635, 0.53590325])]",5,0.4465932031165517
7,"[array([0.53981008, 0.59051724, 0.49956934, 0.44154818, 0.47731755,
       0.56365233, 0.86242038, 0.39541759, 0.61360239, 0.57024091]), array([0.52424942, 0.52856055, 0.57563452, 0.52508004, 0.47489362,
       0.49251379, 0.68950178, 0.43948563, 0.55910267, 0.57507323]), array([0.58679928, 0.64086957, 0.56130108, 0.45142003, 0.43601463,
       0.50081169, 0.79841897, 0.41533277, 0.55006588, 0.57176604]), array([0.6121372 , 0.55      , 0.57794677, 0.42708333, 0.42429577,
       0.46374368, 0.70500532, 0.37934028, 0.51267992, 0.54888994]), array([0.53908795, 0.5571003 , 0.54631829, 0.43350604, 0.42044444,
       0.44319098, 0.73503185, 0.39533239, 0.54218635, 0.53590325])]",6,0.4927824913085688
